task_id,ts_ms,true,pred,confidence,latency_us,ram_bytes,throughput_ips,status
2,18948,0,0,0.7099212408065796,4,1000,36250,4
2,18998,0,0,0.72524493932724,4,1000,36250,4
2,19048,1,1,0.13119733333587646,3,1000,36250,0
2,19098,1,0,0.8984003067016602,4,1000,36250,4
2,19148,1,1,0.2616109848022461,3,1000,36250,0
2,19198,1,1,0.24170471727848053,3,1000,36250,0
2,19248,1,0,0.9103401899337769,4,1000,36250,4
2,19299,1,0,0.9560092091560364,4,1000,36250,4
2,19349,1,1,0.16563403606414795,3,1000,36250,0
2,19399,0,0,0.7462633848190308,4,1000,36250,4
2,19449,1,1,0.1363762766122818,3,1000,36250,0
2,19499,1,1,0.15631750226020813,3,1000,36250,0
2,19549,1,1,0.16956521570682526,3,1000,36552,0
2,19599,1,1,0.16282086074352264,3,1000,36552,0
2,19649,1,0,0.8909904360771179,4,1000,36552,4
2,19699,1,0,0.8534044623374939,4,1000,36552,4
2,19749,0,0,0.7879499197006226,4,1000,36552,4
2,19799,1,0,0.9231844544410706,4,1000,36250,4
2,19849,1,1,0.1694759726524353,3,1000,36552,0
2,19899,1,0,0.9699198603630066,4,1000,36552,4
2,19950,1,0,0.963954508304596,4,1000,36552,4
2,20000,0,0,0.7636086940765381,4,1000,36250,4
2,20050,0,0,0.7920033931732178,4,1000,36250,4
2,20100,1,0,0.9356138706207275,4,1000,36250,4
2,20150,1,0,0.8973135352134705,4,1000,36250,4
2,20200,0,0,0.8084376454353333,4,1000,36250,4
2,20250,1,0,0.826633632183075,4,1000,36250,4
2,20300,1,0,0.9391127824783325,4,1000,36250,4
2,20350,1,0,0.9034250378608704,4,1000,36250,4
2,20400,0,0,0.7921314835548401,4,1000,36250,4
2,20451,0,0,0.8277407884597778,4,1000,36250,4
2,20501,1,1,0.1377909928560257,3,1000,36250,0
2,20551,1,1,0.18803954124450684,3,1000,36250,0
2,20601,0,0,0.8553357720375061,4,1000,36250,4
2,20651,0,0,0.8405056595802307,4,1000,36250,4
2,20701,1,1,0.14545558393001556,3,1000,36250,0
2,20752,0,0,0.8698135614395142,4,1000,36250,4
2,20802,1,1,0.26108163595199585,3,1000,36250,0
2,20852,1,0,0.8893360495567322,4,1000,36250,4
2,20902,1,1,0.13065335154533386,3,1000,36250,0
2,20952,0,0,0.8727186322212219,4,1000,36250,4
2,21002,1,0,0.8870764970779419,4,1000,36250,4
2,21052,1,1,0.13828487694263458,3,1000,36250,0
2,21102,1,1,0.1556999534368515,3,1000,36250,0
2,21152,0,0,0.8504361510276794,4,1000,36250,4
2,21203,0,0,0.8823977112770081,4,1000,36250,4
2,21253,1,1,0.15670090913772583,3,1000,36250,0
2,21303,0,0,0.8716117739677429,4,1000,36250,4
2,21353,0,0,0.8807081580162048,4,1000,36250,4
2,21403,1,1,0.12977395951747894,3,1000,36552,0
2,21453,1,1,0.13393643498420715,3,1000,36552,0
2,21503,0,0,0.8807005286216736,4,1000,36552,4
2,21553,1,0,0.825249969959259,4,1000,36552,4
2,21603,1,0,0.7601532340049744,4,1000,36250,4
2,21654,1,0,0.8925626277923584,4,1000,36250,4
2,21704,0,0,0.8744820356369019,4,1000,36250,4
2,21754,1,1,0.13477270305156708,3,1000,36250,0
2,21805,1,1,0.19673845171928406,3,1000,36552,0
2,21855,1,1,0.12441100180149078,3,1000,36552,0
2,21905,1,1,0.13073155283927917,3,1000,36552,0
2,21955,0,0,0.8849978446960449,4,1000,36552,4
2,22005,1,1,0.21947112679481506,3,1000,36552,0
2,22055,1,1,0.14761199057102203,3,1000,36552,0
2,22105,1,0,0.818795382976532,4,1000,36552,4
2,22156,1,1,0.12963686883449554,3,1000,36552,0
2,22206,1,1,0.16325914859771729,3,1000,36552,0
2,22256,1,1,0.1403782069683075,3,1000,36552,0
2,22306,1,1,0.13276492059230804,3,1000,36855,0
2,22356,1,0,0.9327597618103027,4,1000,36855,4
2,22406,1,0,0.8657681941986084,4,1000,36552,4
2,22456,0,0,0.8362380862236023,4,1000,36552,4
2,22507,1,0,0.8403682708740234,4,1000,36552,4
2,22557,0,0,0.8376652598381042,4,1000,36552,4
2,22607,1,1,0.14812353253364563,3,1000,36552,0
2,22657,1,1,0.12239614874124527,3,1000,36855,0
2,22707,1,1,0.13206321001052856,3,1000,36855,0
2,22757,1,0,0.8991854190826416,4,1000,36855,4
2,22807,1,1,0.12820489704608917,3,1000,36855,0
2,22857,0,0,0.8652891516685486,4,1000,36855,4
2,22908,1,0,0.8717669248580933,4,1000,36855,4
2,22958,0,0,0.8707159161567688,4,1000,36855,4
2,23008,1,0,0.6967166066169739,4,1000,36552,4
2,23058,1,0,0.786109447479248,4,1000,36552,4
2,23108,1,0,0.899116039276123,4,1000,36552,4
2,23158,1,0,0.9580398201942444,4,1000,36552,4
2,23209,1,1,0.2142791748046875,3,1000,36552,0
2,23259,0,0,0.8053650259971619,4,1000,36552,4
2,23309,0,0,0.8380723595619202,4,1000,36552,4
2,23359,1,1,0.15092791616916656,3,1000,36552,0
2,23409,1,0,0.8838080167770386,4,1000,36552,4
2,23459,1,1,0.1450783759355545,3,1000,36855,0
2,23509,1,1,0.16485603153705597,3,1000,36855,0
2,23559,1,0,0.8444207906723022,4,1000,36855,4
2,23610,0,0,0.8417619466781616,4,1000,36855,4
2,23660,1,1,0.1488453894853592,3,1000,36855,0
2,23710,0,0,0.8281662464141846,4,1000,36855,4
2,23760,1,0,0.9216942191123962,4,1000,36855,4
2,23810,0,0,0.845213770866394,4,1000,36552,4
2,23861,0,0,0.8303529024124146,4,1000,36552,4
2,23911,1,1,0.16754353046417236,3,1000,36855,0
2,23961,1,1,0.12177344411611557,3,1000,36855,0
2,24011,0,0,0.8883305788040161,4,1000,36855,4
2,24061,1,0,0.850088357925415,4,1000,36855,4
2,24111,0,0,0.8674070835113525,4,1000,36552,4
2,24161,1,1,0.11742302775382996,3,1000,36855,0
2,24212,1,1,0.1485103964805603,3,1000,36855,0
2,24262,1,1,0.13156940042972565,3,1000,36855,0
2,24312,0,0,0.880534827709198,4,1000,36855,4
2,24362,1,1,0.16885825991630554,3,1000,36855,0
2,24412,1,1,0.22275330126285553,3,1000,36855,0
2,24462,1,0,0.813890814781189,4,1000,36855,4
2,24512,1,1,0.12785868346691132,3,1000,36855,0
2,24562,1,1,0.1276886910200119,3,1000,36855,0
2,24612,0,0,0.8693244457244873,4,1000,36855,4
2,24663,1,0,0.850986659526825,4,1000,36855,4
2,24713,1,0,0.8012699484825134,4,1000,36855,4
2,24763,1,1,0.22825880348682404,3,1000,36855,0
2,24813,1,1,0.12991268932819366,3,1000,36855,0
2,24863,1,0,0.8213026523590088,4,1000,36855,4
2,24913,1,1,0.15438462793827057,3,1000,36855,0
2,24963,0,0,0.8650684952735901,4,1000,36855,4
2,25013,0,0,0.8296887278556824,4,1000,36855,4
2,25063,1,0,0.7514759302139282,4,1000,36855,4
2,25113,0,0,0.8630548119544983,4,1000,36855,4
2,25163,0,0,0.8536920547485352,4,1000,36855,4
2,25213,1,1,0.3112819492816925,3,1000,36855,0
2,25264,0,0,0.8639261722564697,4,1000,36855,4
2,25314,0,0,0.8813781142234802,4,1000,36855,4
2,25364,1,1,0.16789638996124268,3,1000,36855,0
2,25414,1,1,0.19718573987483978,3,1000,36855,0
2,25464,0,0,0.8673347234725952,4,1000,36855,4
